curve_uid,panel_uid,publication_batch,source_collection,case_id,case_rel_path,paper_title,figure_id,panel_id,curve_label,condition_label,catalyst_role,material_class,contains_pgm,pgm_class,electrolyte_regime,regime_class,electrolyte_identity,support_material,substrate_material,ir_compensation_status,scan_rate_text,measurement_configuration,x_axis_units,x_axis_label,y_axis_units,y_axis_label,x_axis_type,y_axis_type,axis_orientation,reference_basis,current_density_basis,linear_axes,potential_unit_mode,current_unit_mode,native_point_count,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,signed_potential_min_mV,signed_potential_max_mV,crosses_zero_potential,eta_rule,raw_branch_candidate_point_count,raw_branch_current_positive_count,raw_branch_current_negative_count,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,model_direction,model_direction_rule,reference_axis_ready,fit_range_ok,canonical_fit_eligible,fit_error,tss_mV2,bv_fit_ok,bv_fit_error,bv_j0_mA,bv_log_j0,bv_alpha,bv_b_tafel_mV_dec,bv_r_mV_per_mA,bv_e_offset_mV,bv_sse_mV2,bv_rmse_mV,bv_r2,bv_nfev,bv_at_alpha_low,bv_at_alpha_high,bv_at_r_upper_bound,bv_at_e_upper_bound,bv_at_e_lower_bound,bvir_fit_ok,bvir_fit_error,bvir_j0_mA,bvir_log_j0,bvir_alpha,bvir_b_tafel_mV_dec,bvir_r_mV_per_mA,bvir_e_offset_mV,bvir_sse_mV2,bvir_rmse_mV,bvir_r2,bvir_nfev,bvir_at_alpha_low,bvir_at_alpha_high,bvir_at_r_upper_bound,bvir_at_e_upper_bound,bvir_at_e_lower_bound,bv_offset_fit_ok,bv_offset_fit_error,bv_offset_j0_mA,bv_offset_log_j0,bv_offset_alpha,bv_offset_b_tafel_mV_dec,bv_offset_r_mV_per_mA,bv_offset_e_offset_mV,bv_offset_sse_mV2,bv_offset_rmse_mV,bv_offset_r2,bv_offset_nfev,bv_offset_at_alpha_low,bv_offset_at_alpha_high,bv_offset_at_r_upper_bound,bv_offset_at_e_upper_bound,bv_offset_at_e_lower_bound,bvir_offset_fit_ok,bvir_offset_fit_error,bvir_offset_j0_mA,bvir_offset_log_j0,bvir_offset_alpha,bvir_offset_b_tafel_mV_dec,bvir_offset_r_mV_per_mA,bvir_offset_e_offset_mV,bvir_offset_sse_mV2,bvir_offset_rmse_mV,bvir_offset_r2,bvir_offset_nfev,bvir_offset_at_alpha_low,bvir_offset_at_alpha_high,bvir_offset_at_r_upper_bound,bvir_offset_at_e_upper_bound,bvir_offset_at_e_lower_bound,BV,BV+iR+offset,pm_group,strict_bv_tafel_mV_dec,strict_bv_log10_intercept_mV,R_eff,E_offset,j_max,D_R_mV
batch7/case1199/figure_3__panel_a/curve_2,batch7/case1199/figure_3__panel_a,batch7,working-in-progress-1101-1254,case1199,batch7/case1199,case1199-tuning-binding-strength-of-multiple-intermediates-towards-efficient-ph-universal-electrocatalytic-hydrogen-evolution-by-mo8o26-nbnxoy-heterocatalysts,figure_3,a,Mo8O26-NbNxOy/NG,Mo8O26-NbNxOy/NG,candidate,composite,False,non-PGM,acidic,acidic,0.5 M H2SO4,N-doped graphene,,unclear,,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,11,11,81.68380462724934,196.07969151670952,74.79108635097491,140.25069637883007,-140.25069637883007,-74.79108635097491,False,minus_E_RHE_negative_branch,11,0,11,-1.0,single_current_sign,11,1.0,minus_E_RHE_negative_branch,True,True,True,,5059.28301724424,True,,31.392851601855664,3.446580211004791,0.1739013734200329,170.1251938217135,0.0,0.0,88.19802494871568,2.831607717898979,0.9825670901097846,10.0,False,False,False,False,False,True,,5.84682312933263,1.7658984589211584,0.99,29.88384329186393,0.4741760856214113,0.0,9.429057127987818,0.9258439456167848,0.9981362858935052,9.0,False,True,False,False,False,True,,82.64581633960219,4.41456420398527,0.132704840465044,222.9384004024957,0.0,55.05538311342389,11.672878042405172,1.030131414494162,0.9976927801819708,26.0,False,False,False,False,False,True,,286.2953226478034,5.657023874729272,0.0100000000000009,2958.5004858942543,0.4810965284423572,31.336144131530908,3.953571043635237,0.5995127600154855,0.9992185511207498,66.0,True,False,False,False,False,False,True,Non-PM,2958.5004858942543,-7237.150016499244,0.4810965284423572,31.336144131530908,196.07969151670952,94.33325888673726
batch7/case1199/figure_3__panel_a/curve_3,batch7/case1199/figure_3__panel_a,batch7,working-in-progress-1101-1254,case1199,batch7/case1199,case1199-tuning-binding-strength-of-multiple-intermediates-towards-efficient-ph-universal-electrocatalytic-hydrogen-evolution-by-mo8o26-nbnxoy-heterocatalysts,figure_3,a,Pt/C,Pt/C,benchmark,metal,True,PGM,acidic,acidic,0.5 M H2SO4,carbon,,unclear,,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,19,18,1.9922879177377852,198.65038560411315,7.938718662952631,126.32311977715877,-126.32311977715877,-0.9749303621169758,False,minus_E_RHE_negative_branch,19,1,18,-1.0,dominant_high_eta_current_sign,18,1.0,minus_E_RHE_negative_branch,True,True,True,,23495.51136319551,True,,11.749502863384452,2.4638109301959004,0.3142969064303646,94.13075424431553,0.0,0.0,589.0318180362723,5.720488605958762,0.9749300277431304,13.0,False,False,False,False,False,True,,3.6449358123020144,1.2933387555118812,0.9091622951070952,32.54095007917185,0.347165129882922,0.0,6.271507828043636,0.5902686689618379,0.9997330763424938,11.0,False,False,False,False,False,True,,21.745948749782404,3.079427475807509,0.2695339405093293,109.7635600289874,0.0,13.436478433385284,273.3208262306114,3.8967281591285112,0.9883671045926348,19.0,False,False,False,False,False,True,,5.275104084862308,1.662998410894914,0.8291431779372874,35.681418657445626,0.3341808791208308,2.6159545470503685,4.366898644802994,0.4925499774305477,0.9998141390252248,12.0,False,False,False,False,False,False,True,PM,35.681418657445626,-23.154273318296823,0.3341808791208308,2.6159545470503685,198.65038560411315,66.38516049887455
batch7/case1206/figure_2__panel_a/curve_4,batch7/case1206/figure_2__panel_a,batch7,working-in-progress-1101-1254,case1206,batch7/case1206,case1206-high-valence-state-sites-as-favorable-reductive-centers-for-high-current-density-water-splitting,figure_2,a,Ni-S-FeO_x,Ni-S-FeO_x,candidate,composite,False,non-PGM,alkaline,alkaline,1.0 M N2-saturated KOH / 1.0 M KOH electrolyte,FeO_x nanosheets,Cu foam,partial,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,44,23,17.906336088154273,487.00443166846327,62.55283178360084,226.54268808114944,-292.47675401521536,-62.55283178360084,False,minus_E_RHE_negative_branch,44,0,44,-1.0,single_current_sign,24,1.0,minus_E_RHE_negative_branch,True,True,True,,58715.59268201219,True,,4.848121022070702,1.5785912117538474,0.2728935919130618,108.41223735429612,0.0,0.0,656.5393129517221,5.342769648753359,0.9888183141315228,10.0,False,False,False,False,False,True,,2.732906091481849,1.0053655453902848,0.3614338915243036,81.85453980027748,0.0856609524218707,0.0,118.78116189432464,2.272531263422245,0.9979770082107896,6.0,False,False,False,False,False,True,,20.607956897514843,3.0256772583783564,0.2514317425742786,117.66614889607744,0.0,57.71590902741674,563.5739071652238,4.950072055537144,0.9904016312972026,30.0,False,False,False,False,False,True,,0.0097041698258526,-4.6351996068904,0.3619712000001696,81.73303527720279,0.085862078102345,-199.9999973957,116.77373098633409,2.253246266730794,0.9980111972705658,39.0,False,False,False,False,True,False,True,Non-PM,81.73303527720279,-35.467996324576404,0.085862078102345,-199.9999973957,487.00443166846327,41.815212548105734
batch7/case1206/figure_2__panel_a/curve_5,batch7/case1206/figure_2__panel_a,batch7,working-in-progress-1101-1254,case1206,batch7/case1206,case1206-high-valence-state-sites-as-favorable-reductive-centers-for-high-current-density-water-splitting,figure_2,a,20 wt% Pt/C,20 wt% Pt/C,benchmark,composite,True,PGM,alkaline,alkaline,1.0 M N2-saturated KOH / 1.0 M KOH electrolyte,carbon,,partial,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,37,17,84.56102527248773,487.00443166846327,102.28233305156364,261.2003381234149,-352.4936601859677,-102.28233305156364,False,minus_E_RHE_negative_branch,37,0,37,-1.0,single_current_sign,17,1.0,minus_E_RHE_negative_branch,True,True,True,,41896.38461736015,True,,35.795722246552614,3.5778283959473582,0.1333578727117264,221.84670659000253,0.0,0.0,1046.735022240019,7.8468240943110175,0.9750161014655596,9.0,False,False,False,False,False,True,,11.508174108681848,2.4430575749354597,0.3350119279587569,88.31030297699573,0.2460160111748451,0.0,226.2480037827312,3.648109935962256,0.9945998203460976,7.0,False,False,False,False,False,True,,113.86843350249949,4.735043689834056,0.1117541271340889,264.7329957080468,0.0,91.17375437307108,159.18094854444124,3.059997583086716,0.9962006041810472,12.0,False,False,False,False,False,True,,103.53445485117832,4.639904454420308,0.1454036167720421,203.4681496632058,0.0891761114379888,80.25481678935712,127.90994163778907,2.7430118873215976,0.9969469933311432,39.0,False,False,False,False,False,False,True,PM,203.4681496632058,-329.7507794543808,0.0891761114379888,80.25481678935712,487.00443166846327,43.42916146926128
batch7/case1206/figure_2__panel_a/curve_6,batch7/case1206/figure_2__panel_a,batch7,working-in-progress-1101-1254,case1206,batch7/case1206,case1206-high-valence-state-sites-as-favorable-reductive-centers-for-high-current-density-water-splitting,figure_2,a,Ni9.5Co0.5-S-FeO_x,Ni9.5Co0.5-S-FeO_x,candidate,composite,False,non-PGM,alkaline,alkaline,1.0 M N2-saturated KOH / 1.0 M KOH electrolyte,FeO_x nanosheets,Cu foam,partial,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,43,23,11.618157863217156,487.00443166846327,25.35925612848671,168.21639898562958,-229.9239222316144,-25.35925612848671,False,minus_E_RHE_negative_branch,43,0,43,-1.0,single_current_sign,23,1.0,minus_E_RHE_negative_branch,True,True,True,,45475.10773109205,True,,9.002224075148122,2.1974716662681373,0.3216037407584168,91.9921042870239,0.0,0.0,605.3943112264543,5.130447523604012,0.9866873473987938,11.0,False,False,False,False,False,True,,5.434584272669185,1.6927830268783657,0.456134300047863,64.86029411916815,0.0853584220762604,0.0,56.06818145180505,1.56132860719443,0.9987670577542476,18.0,False,False,False,False,False,True,,21.43969689658456,3.065244198816501,0.2884185337880733,102.57664259774656,0.0,23.0281025158095,345.60126108516977,3.8763567671605936,0.9924002101736884,19.0,False,False,False,False,False,True,,3.765036059078836,1.3257574386505715,0.467950070750144,63.22256733826165,0.088513216090806,-8.259576350242243,55.05470103113162,1.547153080185494,0.998789344241762,6.0,False,False,False,False,False,False,True,Non-PM,63.22256733826165,-44.66117957190602,0.088513216090806,-8.259576350242243,487.00443166846327,43.10632849745085
batch7/case1206/figure_2__panel_b/curve_1,batch7/case1206/figure_2__panel_b,batch7,working-in-progress-1101-1254,case1206,batch7/case1206,case1206-high-valence-state-sites-as-favorable-reductive-centers-for-high-current-density-water-splitting,figure_2,b,1.0 M KOH 25 C,1.0 M KOH 25 C,candidate,composite,False,non-PGM,alkaline,alkaline,1.0 M N2-saturated KOH,FeO_x nanosheets/substrate,Cu foam,partial,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,40,26,10.39777535969043,464.87728206988265,45.09803921568627,165.68627450980392,-234.31372549019608,-45.09803921568627,False,minus_E_RHE_negative_branch,40,0,40,-1.0,single_current_sign,26,1.0,minus_E_RHE_negative_branch,True,True,True,,34489.73028125278,True,,5.544578713945349,1.712820642072079,0.3745212074710965,78.9942045170526,0.0,0.0,1552.6154732594796,7.727611515905106,0.9549832526784524,9.0,False,False,False,False,False,True,,1.111631981538289,0.1058291891976829,0.7389263267706961,40.03782757103756,0.1331919322270898,0.0,86.6158191780188,1.825206196760528,0.9974886489841558,11.0,False,False,False,False,False,True,,38.61828174143885,3.653725784592648,0.2808476904628542,105.34181288864217,0.0,46.097668256730046,147.66954642703683,2.383190705651022,0.9957184487897458,12.0,False,False,False,False,False,True,,21.50093685462699,3.068096508818084,0.4610048070113741,64.17504635307492,0.0859083747280924,39.04745142403162,10.39087740910696,0.6321780849725008,0.9996987254662656,7.0,False,False,False,False,False,False,True,Non-PM,64.17504635307492,-46.46306294010223,0.0859083747280924,39.04745142403162,464.87728206988265,39.93685175063659
batch7/case1206/figure_2__panel_b/curve_2,batch7/case1206/figure_2__panel_b,batch7,working-in-progress-1101-1254,case1206,batch7/case1206,case1206-high-valence-state-sites-as-favorable-reductive-centers-for-high-current-density-water-splitting,figure_2,b,1.0 M KOH 60 C,1.0 M KOH 60 C,candidate,composite,False,non-PGM,alkaline,alkaline,1.0 M N2-saturated KOH,FeO_x nanosheets/substrate,Cu foam,partial,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,47,23,7.85878370209159,457.2603070970862,7.84313725490196,125.49019607843135,-179.41176470588235,46.07843137254902,True,minus_E_RHE_negative_branch,47,0,47,-1.0,single_current_sign,26,1.0,minus_E_RHE_negative_branch,True,True,True,,25710.74252377848,True,,6.158253483179262,1.817793211886575,0.4654741696891279,63.55885414373037,0.0,0.0,289.0064837668603,3.5447848022427704,0.988759310101621,8.0,False,False,False,False,False,True,,4.77280487658709,1.56293415652336,0.5560591078913268,53.20478423802244,0.0401404915416608,0.0,178.6043710504474,2.7866480647860747,0.993053317270582,7.0,False,False,False,False,False,True,,2.581751927860702,0.9484682102954274,0.4822608507864377,61.346478385504646,0.0,-19.811308100780696,272.0097289078652,3.4389693154368035,0.9894203861029568,16.0,False,False,False,False,False,True,,0.000414015258814,-7.789607727779375,0.5898468419781938,50.15709630609334,0.0457057518191489,-199.99999979144525,99.89147828090807,2.0840124163123,0.9961147960550528,15.0,False,False,False,False,True,False,True,Non-PM,50.15709630609334,-30.31936293780899,0.0457057518191489,-199.99999979144525,457.2603070970862,20.89942611292723
batch7/case1207/figure_3__panel_a/curve_5,batch7/case1207/figure_3__panel_a,batch7,working-in-progress-1101-1254,case1207,batch7/case1207,case1207-stabilizing-pt-single-atoms-through-pt-se-electron-bridges-on-vacancy-enriched-nickel-selenide-for-efficient-electrocatalytic-hydrogen-evolution,figure_3,a,20%-Pt/C,20%-Pt/C,benchmark,composite,True,PGM,alkaline,alkaline,1 KOH solution,carbon,,unclear,,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,35,27,2.350427350427353,227.24358974358967,6.07449856733521,176.35693819074905,-176.35693819074905,46.32009823986905,True,minus_E_RHE_negative_branch,35,0,35,-1.0,single_current_sign,27,1.0,minus_E_RHE_negative_branch,True,True,True,,70259.80316839997,True,,10.84949800852796,2.3841188124210224,0.2488915618770896,118.86704649937178,0.0,0.0,3520.9430956335327,11.419513993085651,0.9498868067251132,17.0,False,False,False,False,False,True,,1.4676705943700716,0.3836765142568693,0.9271108775904546,31.91096725759082,0.4587374174361818,0.0,148.57518200076535,2.345801466140488,0.9978853458834114,10.0,False,False,False,False,False,True,,25.72066828197617,3.247294882001392,0.1984135687949741,149.10777039405122,0.0,22.94508164197904,1502.783007165167,7.460471157708887,0.9786110558328314,15.0,False,False,False,False,False,True,,2.2144926395810442e-07,-15.32307233032125,0.99,29.88384329186393,0.4608074167205085,-199.99999999996297,106.58336866418858,1.986839745109737,0.9984830107136976,30.0,False,True,False,False,True,False,True,PM,29.88384329186393,-1.131218271773207,0.4608074167205085,-199.99999999996297,227.24358974358967,104.7155315560386
batch7/case1208/figure_3__panel_g/curve_black,batch7/case1208/figure_3__panel_g,batch7,working-in-progress-1101-1254,case1208,batch7/case1208,case1208-cooperative-ni-co-ru-p-sites-activate-dehydrogenation-for-hydrazine-oxidation-assisting-self-powered-h2-production,figure_3,g,Pt/C,Pt/C,benchmark,composite,True,PGM,alkaline,alkaline,1.0 M KOH,carbon,,unclear,,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,39,39,23.839122486288844,263.10786106032907,58.12441968430835,312.163416898793,-312.163416898793,-58.12441968430835,False,minus_E_RHE_negative_branch,39,0,39,-1.0,single_current_sign,39,1.0,minus_E_RHE_negative_branch,True,True,True,,220780.4098354296,True,,15.913812344843397,2.7671874330574537,0.1258853928175546,235.0153913553953,0.0,0.0,5468.5605940736295,11.841431603152737,0.975230770709458,11.0,False,False,False,False,False,True,,8.678490412213906,2.1608475979036204,0.2573518834269065,114.95934851919613,0.5243725398270702,0.0,136.7563969042881,1.8725849191951565,0.9993805773030032,17.0,False,False,False,False,False,True,,38.24066802637586,3.6438995573396062,0.106743429657666,277.1599615435493,0.0,63.85183086052079,1917.9989178462392,7.012806815530772,0.991312639924548,14.0,False,False,False,False,False,True,,0.1469186080696901,-1.9178765321451785,0.2608875163313507,113.40138184829686,0.5290968901240588,-199.6886226485857,135.1246620896107,1.8613798444634115,0.9993879680620652,37.0,False,False,False,False,False,False,True,PM,113.40138184829686,-105.23398137542378,0.5290968901240588,-199.6886226485857,263.10786106032907,139.20955105421305
batch7/case1208/figure_3__panel_g/curve_cyan,batch7/case1208/figure_3__panel_g,batch7,working-in-progress-1101-1254,case1208,batch7/case1208,case1208-cooperative-ni-co-ru-p-sites-activate-dehydrogenation-for-hydrazine-oxidation-assisting-self-powered-h2-production,figure_3,g,Ru/C,Ru/C,benchmark,composite,True,PGM,alkaline,alkaline,1.0 M KOH,carbon,,unclear,,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,47,47,5.191956124314438,200.8043875685558,5.756731662024226,415.7845868152276,-415.7845868152276,-5.756731662024226,False,minus_E_RHE_negative_branch,47,0,47,-1.0,single_current_sign,47,1.0,minus_E_RHE_negative_branch,True,True,True,,687110.7455714961,True,,15.53089782947098,2.742831448076182,0.0887796945130176,333.24066974129187,0.0,0.0,25326.50342818788,23.21339645695621,0.9631405801882448,15.0,False,False,False,False,False,True,,5.693290321320552,1.7392883448605947,0.3091495300807759,95.69804246901228,1.294204945336585,0.0,763.6194033217423,4.030784209961023,0.9988886516354992,8.0,False,False,False,False,False,True,,26.370594741403437,3.2722495538235465,0.0772529611971673,382.9627292012476,0.0,43.92515478244362,15106.976541573871,17.928330452092972,0.9780137675928662,23.0,False,False,False,False,False,True,,0.0236572358780549,-3.744086254050636,0.3409534890548026,86.77138028697512,1.3336412669320328,-199.9999999999989,391.8403568623599,2.887391360625004,0.9994297275084288,4.0,False,False,False,False,True,False,True,PM,86.77138028697512,-58.90661189201643,1.3336412669320328,-199.9999999999989,200.8043875685558,267.8010178424397
batch7/case1208/figure_3__panel_g/curve_red,batch7/case1208/figure_3__panel_g,batch7,working-in-progress-1101-1254,case1208,batch7/case1208,case1208-cooperative-ni-co-ru-p-sites-activate-dehydrogenation-for-hydrazine-oxidation-assisting-self-powered-h2-production,figure_3,g,Ru1-NiCoP,Ru1-NiCoP NWAs,candidate,single_atom,True,PGM,alkaline,alkaline,1.0 M KOH,NiCoP,Ni foam,unclear,,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,32,32,9.213893967093233,257.1115173674589,2.414113277623112,158.40297121634177,-158.40297121634177,-2.414113277623112,False,minus_E_RHE_negative_branch,32,0,32,-1.0,single_current_sign,32,1.0,minus_E_RHE_negative_branch,True,True,True,,64198.13626523692,True,,7.287862432262655,1.986210283855061,0.2999598725386702,98.6298754181903,0.0,0.0,907.2361035673564,5.324577751942391,0.9858681862691608,11.0,False,False,False,False,False,True,,7.287861915954568,1.986210213010131,0.299959880657936,98.62987274849267,3.0075756023715903e-24,0.0,907.2361035673214,5.3245777519422886,0.9858681862691614,16.0,False,False,False,False,False,True,,0.0567728083339722,-2.868697794395727,0.3072597264382937,96.28663411860056,0.0,-199.999999980628,400.26375503803183,3.536699357443108,0.9937651810734144,27.0,False,False,False,False,True,True,,0.0567728088016556,-2.8686977861579206,0.3072597266393391,96.28663405559854,1.896436807081522e-31,-199.99999948476363,400.2637550380358,3.536699357443126,0.9937651810734142,12.0,False,False,False,False,True,False,True,PM,96.28663405559854,-80.04037028698717,1.896436807081522e-31,-199.99999948476363,257.1115173674589,4.8759574506022895e-29
batch7/case1221/figure_4__panel_a/curve_6,batch7/case1221/figure_4__panel_a,batch7,working-in-progress-1101-1254,case1221,batch7/case1221,case1221-ligand-modulation-of-active-sites-to-promote-cobalt-doped-1t-mos2-electrocatalytic-hydrogen-evolution-in-alkaline-media,figure_4,a,2H-MoS2,2H-MoS2,other,sulfide,False,non-PGM,alkaline,alkaline,1.0 M KOH,,carbon paper,unclear,,three_electrode_half_cell,V vs.RHE,Potential (V vs.RHE),mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,30,24,0.9963768115942234,149.54710144927537,119.70802919708028,793.6739659367398,-793.6739659367398,50.60827250608276,True,minus_E_RHE_negative_branch,30,0,30,-1.0,single_current_sign,24,1.0,minus_E_RHE_negative_branch,True,True,True,,981979.4953459508,True,,0.8952137815934168,-0.1106927271147453,0.0929170069727223,318.4024735927037,0.0,0.0,38346.75609152745,39.97225917825566,0.9609495348189344,16.0,False,False,False,False,False,True,,0.2952875772680988,-1.219805559291553,0.1539077741335553,192.22553912885868,1.7640316920461467,0.0,2089.957889830399,9.331751108068264,0.9978716888695378,14.0,False,False,False,False,False,True,,3.3587185221932176,1.2115595090222089,0.0844520829963784,350.3170532835049,0.0,144.00361957808627,23801.34052492805,31.491626218282253,0.9757618762532888,13.0,False,False,False,False,False,True,,1.0938172868504947,0.0896736762036125,0.1463676464034628,202.12803570943632,1.672360338090462,99.5787276998296,1675.7724687879102,8.356066829924407,0.99829347509115,21.0,False,False,False,False,False,False,True,Non-PM,202.12803570943632,91.70689526200573,1.672360338090462,99.5787276998296,149.54710144927537,250.09664114015877
