case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,bv_gap_mV,ir_gap_mV,delta_b_bv_mV_dec,delta_b_bv_interval_mV,hc_intercept_candidate_minus_ptc_mV,delta_R_mV_per_mA,delta_Eoffset_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,fixed_neff2_cand_b_tafel_mV_dec,fixed_neff2_ptc_b_tafel_mV_dec,fixed_neff2_log10_b_tafel_ptc_over_candidate,fixed_neff2_hc_intercept_advantage_mV,strict_cand_b_bv_mV_dec,strict_ptc_b_bv_mV_dec,strict_delta_b_bv_mV_dec,strict_delta_b_bv_interval_mV,strict_log10_b_bv_ptc_over_candidate,strict_hc_intercept_candidate_minus_ptc_mV,both_better,alkaline_pm_branch
batch2/case155,figure_5,f,PtCu/WO3@CF,Ultrahigh Pt-Mass-Activity Hydrogen Evolution Catalyst Electrodeposited from Bulk Pt,Acidic PM,False,False,PtCu/WO3@CF,composite,"{'Pt', 'Cu', 'W', 'O'}",['Pt'],WO3,Cu foam,22.61055848513904,35.39164606146238,12.781087576323344,39.84266985950901,-30.190171497153443,49.3573558348944,34.49931122193056,-9.133204036112296,-0.7547542874288361,11.529739410926364,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,CD,"Cu,O,Pt,W",Pt,"Cu,W","Cu,W",O,Pt-containing,PM + TM + anion/interface,Pt oxide/hydroxide interface,False,False,False,True,False,False,False,1,2,Pt oxide/hydroxide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Cu,O,Pt,W",Pt,CD,False,False,neither,86.33861190857601,36.981256073681614,-0.3682234041472081,9.133204036112296,86.33861190857601,36.981256073681614,49.3573558348944,34.49931122193056,-0.3682234041472081,-9.133204036112296,False,
batch2/case187,figure_5,h,12%Rh-Co2Fe-P,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Acidic PM,False,False,12%Rh-Co2Fe-P,phosphide,"{'Co', 'Rh', 'P', 'Fe'}",['Rh'],,,43.45922276956759,48.61111111111112,5.1518883415435255,10.238058857761423,-7.227914996170163,8.271980835553904,5.781866480494577,44.15844779139279,-0.180697874904254,-200.2701513016032,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,CD,"Co,Fe,P,Rh",Rh,"Co,Fe","Co,Fe",P,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,False,True,False,1,2,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Fe,P,Rh",Rh,CD,False,False,neither,45.25323690923552,36.981256073681614,-0.0876679912624396,-44.15844779139279,45.25323690923552,36.981256073681614,8.271980835553904,5.781866480494577,-0.0876679912624396,44.15844779139279,False,
batch2/case187,figure_5,h,4%Rh-Co2Fe-P,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Acidic PM,False,False,4%Rh-Co2Fe-P,phosphide,"{'Co', 'Rh', 'P', 'Fe'}",['Rh'],,,60.700602079912414,78.06513409961684,17.364532019704427,27.03439876307153,-13.270513686807137,39.78760498708035,27.81034243033936,27.17834717594184,-0.3317628421701785,58.64232107194266,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,CD,"Co,Fe,P,Rh",Rh,"Co,Fe","Co,Fe",P,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,False,True,False,1,2,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Fe,P,Rh",Rh,CD,False,False,neither,76.76886106076196,36.981256073681614,-0.3172034395337774,-27.17834717594184,76.76886106076196,36.981256073681614,39.78760498708035,27.81034243033936,-0.3172034395337774,27.17834717594184,False,
batch2/case202,figure_5,a,MSOR1,"Construction of Ru, O Co-Doping MoS2 for Hydrogen Evolution Reaction Electrocatalyst and Surface-Enhanced Raman Scattering Substrate: High-Performance, Recyclable, and Durability Improvement",Acidic PM,False,False,MSOR1,sulfide,"{'Ru', 'Mo', 'S', 'O'}",['Ru'],,,143.2592170277461,130.16611381776713,-13.093103209978976,8.354296751359449,-19.292398102420805,9.996048239249248,6.986937881131101,138.5083116582581,-0.4823099525605202,-203.10352557578327,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,CD,"Mo,O,Ru,S",Ru,Mo,Mo,"O,S",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,False,True,True,False,False,1,1,Ru/O co-doped MoS2 nanoflowers,high,manual_family_too_broad,"Paper defines MSORx as Ru,O co-doped MoS2; not generic Ru chalcogenide.","Mo,O,Ru,S",Ru,CD,False,False,neither,82.27930734475596,72.28325910550672,-0.056252901211695,-138.5083116582581,82.27930734475596,72.28325910550672,9.996048239249248,6.986937881131101,-0.056252901211695,138.5083116582581,False,
batch2/case202,figure_5,a,MSOR1.5,"Construction of Ru, O Co-Doping MoS2 for Hydrogen Evolution Reaction Electrocatalyst and Surface-Enhanced Raman Scattering Substrate: High-Performance, Recyclable, and Durability Improvement",Acidic PM,False,False,MSOR1.5,sulfide,"{'Ru', 'Mo', 'S', 'O'}",['Ru'],,,286.5174107534427,341.5851560070488,55.06774525360612,54.23041731071917,6.048041274804625,75.64176518921968,52.871324942293,207.51006599093,0.1512010318701158,-203.08889598517592,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,CD,"Mo,O,Ru,S",Ru,Mo,Mo,"O,S",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,False,True,True,False,False,1,1,Ru/O co-doped MoS2 nanoflowers,high,manual_family_too_broad,"Paper defines MSORx as Ru,O co-doped MoS2; not generic Ru chalcogenide.","Mo,O,Ru,S",Ru,CD,False,False,neither,147.9250242947264,72.28325910550672,-0.3110039234887174,-207.51006599093,147.9250242947264,72.28325910550672,75.64176518921968,52.871324942293,-0.3110039234887174,207.51006599093,False,
batch2/case84,figure_2,a,K2PtCl4@NC-M,Simple and Scalable Mechanochemical Synthesis of Noble Metal Catalysts with Single Atoms toward Highly Efficient Hydrogen Evolution,Acidic PM,True,True,K2PtCl4@NC-M,single_atom,"{'Cl', 'C', 'N', 'K', 'Pt'}",['Pt'],N-doped carbon,,-2.52008765522279,-5.506278479251453,-2.9861908240286628,-2.091924210026661,8.106970932329264e-19,0.0,0.0,-6.075325713141695,2.0267427330823166e-20,-0.8674243459589936,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,CD,"C,Cl,K,N,Pt",Pt,K,,"C,N",Pt-containing,PM + carbon support,Pt single-atom/interface,False,True,True,False,False,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Cl,K,N,Pt",Pt,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,6.075325713141695,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-6.075325713141695,True,
batch3/case311,figure_3,e,e-PtTe NSs,Self-Powered Hydrogen Production From Seawater Enabled by Trifunctional Exfoliated PtTe Nanosheet Catalysts,Acidic PM,False,False,e-PtTe NSs,other,"{'Pt', 'Te'}",['Pt'],,glassy carbon,37.86259541984734,23.9729880344037,-13.88960738544364,-20.3422852498052,2.688026763564835,-34.90459743142808,-24.39726661799228,78.74265113992608,0.0672006690891208,-194.1798271031052,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,CD,"Pt,Te",Pt,,,Te,Pt-containing,PM + chalcogenide interface,Pt chalcogenide/phosphide interface,False,False,True,False,True,False,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Te",Pt,CD,False,False,neither,50.326403515583,85.23100094701108,0.2288016933521501,-78.74265113992608,50.326403515583,85.23100094701108,-34.90459743142808,-24.39726661799228,0.2288016933521501,78.74265113992608,False,
batch3/case330,figure_4,a,Pt@N-MoO2,Dual Modulation of Bulk Electronic Structure and Surficial Active Sites in Sea Urchin-Like MoO2 Nanoreactors Promoting Electrocatalytic Hydrogen Evolution,Acidic PM,True,True,Pt@N-MoO2,single_atom,"{'Pt', 'O', 'N', 'Mo'}",['Pt'],N-doped MoO2,,-12.24072955323495,-25.89108483645464,-13.650355283219689,-1.6211200076124292,-11.064535799662554,-1.8032893844903413,-1.2604451888963106,-9.58442953491443,-0.2766133949915639,-6.395372743412004,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,CD,"Mo,N,O,Pt",Pt,Mo,Mo,"N,O",Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,False,True,False,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,N,O,Pt",Pt,CD,True,True,both-better,43.86262995817534,45.66591934266568,0.0174975372813781,9.58442953491443,43.86262995817534,45.66591934266568,-1.8032893844903413,-1.2604451888963106,0.0174975372813781,-9.58442953491443,True,
batch3/case377,figure_4,d,RuSA/v-Mo2C,A Hydrazine-Water Galvanic Cell-Inspired Self-Powered High-Rate Hydrogen Production via Overall Hydrazine Electrosplitting,Acidic PM,False,False,RuSA/v-Mo2C,single_atom,"{'Ru', 'Mo', 'C'}",['Ru'],v-Mo2C nanobelts,,23.609142857142864,29.60041558441557,5.991272727272708,17.508613153168547,-13.016685274128632,13.58427553130356,9.495001127016923,24.16791813592667,-0.3254171318532158,-7.358423698594084,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,CD,"C,Mo,Ru",Ru,Mo,Mo,C,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy","Ru metal partner, non-alloy",False,True,False,False,False,False,False,1,1,Ru with non-PM metal partner,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo,Ru",Ru,CD,False,False,neither,50.565531604985175,36.981256073681614,-0.1358729194723661,-24.16791813592667,50.565531604985175,36.981256073681614,13.58427553130356,9.495001127016923,-0.1358729194723661,24.16791813592667,False,
batch3/case379,figure_3,b,Ru-Co2Ni@NCNT,Strain Engineering of Ru-Co2Ni Nanoalloy Encapsulated with Carbon Nanotubes for Efficient Anion and Proton Exchange Membrane Water Electrolysis | Strain Engineering of Ru–Co2Ni Nanoalloy Encapsulated with Carbon Nanotubes for Efficient Anion and Proton Exchange Membrane Water Electrolysis,Acidic PM,False,False,Ru-Co2Ni@NCNT,composite,"{'Ru', 'Ni', 'Co'}",['Ru'],nitrogen-doped carbon nanotubes,,25.009649122807005,38.10506379585327,13.095414673046264,26.08668103737355,-10.751378973355028,34.41721923541401,24.056603878211043,-5.822267024404489,-0.2687844743338756,-200.13064307233955,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,CD,"Co,Ni,Ru",Ru,"Co,Ni","Co,Ni",,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,2,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,Ru",Ru,CD,False,False,neither,80.07202132068363,45.65480208526962,-0.2439943274377916,5.822267024404489,80.07202132068363,45.65480208526962,34.41721923541401,24.056603878211043,-0.2439943274377916,-5.822267024404489,False,
batch3/case493,figure_3,a,PdBi1,Volcanic Relationship Between Hydrogen Binding Energy and Acidic Hydrogen Evolution in Single-Atom Alloy Catalysts,Acidic PM,False,False,PdBi1,alloy,"{'Bi', 'Pd'}",['Pd'],Pd,,153.68906513084391,235.5552174869685,81.86615235612459,40.974089064247,39.76523917785502,53.88023286646395,37.660666600298015,96.13986865485283,0.9941309794463756,104.63524430913267,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,CD,"Bi,Pd",Pd,Bi,,,other PM,PM without clear partner,other PM alloy-like,True,False,False,False,False,False,False,1,1,other PM alloy-like,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Bi,Pd",Pd,CD,False,False,neither,90.86148894014556,36.981256073681614,-0.3903981913385723,-96.13986865485283,90.86148894014556,36.981256073681614,53.88023286646395,37.660666600298015,-0.3903981913385723,96.13986865485283,False,
batch3/case493,figure_3,a,PdIr1,Volcanic Relationship Between Hydrogen Binding Energy and Acidic Hydrogen Evolution in Single-Atom Alloy Catalysts,Acidic PM,False,False,PdIr1,alloy,"{'Pd', 'Ir'}","['Ir', 'Pd']",Pd,,65.19923523580229,140.04216321740756,74.84292798160527,42.675802409901365,33.40356835882592,55.87004749684757,39.05148734112512,5.850107571724013,0.8350892089706482,-6.629876249248881,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,CD,"Ir,Pd","Ir,Pd",,,,Ir-containing no Pt,PM without clear partner,Ir alloy-like,True,True,False,False,False,False,False,2,0,Pd-Ir alloy,medium,subseries_within_ir_alloy,Pd-Ir alloy subset.,"Ir,Pd","Ir,Pd",CD,False,False,neither,92.85130357052918,36.981256073681614,-0.3998063473759837,-5.850107571724013,92.85130357052918,36.981256073681614,55.87004749684757,39.05148734112512,-0.3998063473759837,5.850107571724013,False,
batch3/case493,figure_3,a,PdPb1,Volcanic Relationship Between Hydrogen Binding Energy and Acidic Hydrogen Evolution in Single-Atom Alloy Catalysts,Acidic PM,False,False,PdPb1,alloy,"{'Pb', 'Pd'}",['Pd'],Pd,,223.5482037482888,338.0434178922779,114.49521414398912,67.90668237541962,45.973648440781325,91.87953588490598,64.22103959586413,124.80697985235317,1.1493412110195331,-199.5211731753772,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,CD,"Pb,Pd",Pd,Pb,,,other PM,PM without clear partner,other PM alloy-like,True,False,False,False,False,False,False,1,1,other PM alloy-like,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pb,Pd",Pd,CD,False,False,neither,128.86079195858758,36.981256073681614,-0.5421391381773392,-124.80697985235317,128.86079195858758,36.981256073681614,91.87953588490598,64.22103959586413,-0.5421391381773392,124.80697985235317,False,
batch4/case504,figure_3,a,RuNiBi,case504-dual-atom-dopants-activated-ruthenium-single-atom-alloy-boosting-hydrogen-evolution-electrocatalysis-in-proton-exchange-membrane-water-electrolyzer,Acidic PM,True,True,RuNiBi SAA,alloy,"{'Ru', 'Bi', 'Ni'}",['Ru'],"commercial carbon (BP-2000, Cabot)",,-1.836698946525536,-8.486642009887856,-6.64994306336232,-2.552892735482457,-6.63597181637082,0.0,0.0,-3.221527554409498,-0.1658992954092705,3.283514981971665,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,CD,"Bi,Ni,Ru",Ru,"Bi,Ni",Ni,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru alloy-like,True,False,True,False,False,False,False,1,2,Ru alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Bi,Ni,Ru",Ru,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,3.221527554409498,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-3.221527554409498,True,
batch4/case591,figure_3,b,IrCo@NC-500,case591-tuning-the-activity-of-carbon-for-electrocatalytic-hydrogen-evolution-via-an-iridium-cobalt-alloy-core-encapsulated-in-nitrogen-doped-carbon-cages,Acidic PM,True,True,IrCo@NC-500,composite,"{'Co', 'C', 'N', 'Ir'}",['Ir'],N-doped graphene layers,,-13.993005756285402,-27.557089914428715,-13.564084158143311,2.4769924351241777,-16.12843984868381,0.0,0.0,-5.527903675194988,-0.4032109962170955,-11.45115778034023,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,CD,"C,Co,Ir,N",Ir,Co,Co,"C,N",Ir-containing no Pt,"PM + metal partner, non-alloy",Ir carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ir carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,Ir,N",Ir,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,5.527903675194988,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-5.527903675194988,True,
batch6/case1073,figure_3,a,Pt-PVP/TNR@GC,case1073-polyvinylpyrrolidone-coordinated-single-site-platinum-catalyst-exhibits-high-activity-for-hydrogen-evolution-reaction,Acidic PM,True,True,Pt-PVP/TNR@GC,single_atom,"{'C', 'Ti', 'N', 'O', 'Pt'}",['Pt'],titanium oxide nanorods encapsulated by graphitic carbon (TNR@GC),graphitic carbon surface in TNR@GC,-5.991158191008463,-14.489096027014298,-8.497937836005836,6.249357648436861,-10.333868143365686,0.0,0.0,2.6551086467284257,-0.2583467035841422,-13.953389770507032,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,CD,"C,N,O,Pt,Ti",Pt,Ti,Ti,"C,N,O",Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,True,True,False,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Pt,Ti",Pt,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,-2.6551086467284257,36.981256073681614,36.981256073681614,0.0,0.0,0.0,2.6551086467284257,True,
batch6/case1073,figure_3,e,Pt-PVP/TNR@GC-initial,case1073-polyvinylpyrrolidone-coordinated-single-site-platinum-catalyst-exhibits-high-activity-for-hydrogen-evolution-reaction,Acidic PM,True,True,Pt-PVP/TNR@GC,single_atom,"{'C', 'Ti', 'N', 'O', 'Pt'}",['Pt'],titanium oxide nanorods encapsulated by graphitic carbon (TNR@GC),graphitic carbon,-5.344327378225682,-11.517944954248923,-6.173617576023244,6.715625214212437,-10.579918187072868,0.0,0.0,8.235685264892588,-0.2644979546768217,-8.027052051609406,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,CD,"C,N,O,Pt,Ti",Pt,Ti,Ti,"C,N,O",Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,True,True,False,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Pt,Ti",Pt,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,-8.235685264892588,36.981256073681614,36.981256073681614,0.0,0.0,0.0,8.235685264892588,True,
